******************************************
ASBF GLOBAL DISCRETE QUADRATURE NODES
8 1
-0.960289856497536 
-0.796666477413627 
-0.525532409916329 
-0.183434642495650 
0.183434642495650 
0.525532409916329 
0.796666477413627 
0.960289856497536 
******************************************
ASBF GLOBAL DISCRETE QUADRATURE WEIGHTS
8 1
0.101228536290376 
0.222381034453375 
0.313706645877887 
0.362683783378362 
0.362683783378362 
0.313706645877887 
0.222381034453375 
0.101228536290376 
******************************************
ASBF GLOBAL DISCRETE GLL NODES
4 1
-1.000000000000000 
-0.447213595499958 
0.447213595499958 
1.000000000000000 
******************************************
ASBF GLOBAL DISCRETE PLOT NODES
8 1
-1.000000000000000 
-0.714285714285714 
-0.428571428571429 
-0.142857142857143 
0.142857142857143 
0.428571428571429 
0.714285714285714 
1.000000000000000 
******************************************
ASBF GLOBAL DISCRETE INITIAL BASIS DIRICHLET-DIRICHLET QUADRATURE VANDERMONDE
8 3
0.077843391507941 -0.074752219260442 0.065724204305024 
0.365322523765363 -0.291040208128008 0.098401431024774 
0.723815686127536 -0.380388601865845 -0.324002608841015 
0.966351731932493 -0.177262384472089 -0.901319607685365 
0.966351731932493 0.177262384472089 -0.901319607685365 
0.723815686127536 0.380388601865845 -0.324002608841015 
0.365322523765363 0.291040208128008 0.098401431024774 
0.077843391507941 0.074752219260442 0.065724204305024 
******************************************
ASBF GLOBAL DISCRETE INITIAL BASIS DIRICHLET-DIRICHLET QUADRATURE DERIVATIVE VANDERMONDE
8 3
1.920579712995073 -1.766469825476178 1.322561958911535 
1.593332954827253 -0.904032428703910 -0.734988710196810 
1.051064819832658 0.171447058382607 -1.992043995094101 
0.366869284991300 0.899055195797479 -1.051229790785412 
-0.366869284991300 0.899055195797479 1.051229790785412 
-1.051064819832658 0.171447058382607 1.992043995094102 
-1.593332954827253 -0.904032428703910 0.734988710196810 
-1.920579712995073 -1.766469825476176 -1.322561958911535 
******************************************
ASBF GLOBAL DISCRETE INITIAL BASIS DIRICHLET-DIRICHLET GLL VANDERMONDE
4 3
0.000000000000000 0.000000000000000 0.000000000000000 
0.800000000000000 -0.357770876399966 -0.480000000000000 
0.800000000000000 0.357770876399966 -0.480000000000000 
0.000000000000000 0.000000000000000 0.000000000000000 
******************************************
ASBF GLOBAL DISCRETE INITIAL BASIS DIRICHLET-DIRICHLET GLL DERIVATIVE VANDERMONDE
4 3
2.000000000000000 -2.000000000000000 2.000000000000000 
0.894427190999916 0.400000000000000 -1.967739820199815 
-0.894427190999916 0.399999999999999 1.967739820199815 
-2.000000000000000 -1.999999999999999 -1.999999999999999 
******************************************
ASBF GLOBAL DISCRETE INITIAL BASIS DIRICHLET-DIRICHLET PLOT VANDERMONDE
8 3
0.000000000000000 0.000000000000000 0.000000000000000 
0.489795918367347 -0.349854227405248 0.009995835068722 
0.816326530612245 -0.349854227405248 -0.516451478550604 
0.979591836734694 -0.139941690962099 -0.939608496459808 
0.979591836734694 0.139941690962099 -0.939608496459808 
0.816326530612245 0.349854227405248 -0.516451478550604 
0.489795918367347 0.349854227405248 0.009995835068721 
0.000000000000000 0.000000000000000 0.000000000000000 
******************************************
ASBF GLOBAL DISCRETE INITIAL BASIS DIRICHLET-DIRICHLET PLOT DERIVATIVE VANDERMONDE
8 3
2.000000000000000 -2.000000000000000 2.000000000000000 
1.428571428571429 -0.530612244897960 -1.370262390670553 
0.857142857142857 0.448979591836735 -1.941690962099125 
0.285714285714286 0.938775510204082 -0.833819241982507 
-0.285714285714286 0.938775510204082 0.833819241982507 
-0.857142857142857 0.448979591836735 1.941690962099125 
-1.428571428571428 -0.530612244897959 1.370262390670554 
-2.000000000000000 -1.999999999999999 -1.999999999999999 
******************************************
ASBF GLOBAL DISCRETE INITIAL BASIS NEUMANN-NEUMANN QUADRATURE VANDERMONDE
8 3
1.000000000000000 0.001556022581495 -0.001514898400365 
1.000000000000000 0.038542279014913 -0.033365136592574 
1.000000000000000 0.189515526100499 -0.130977286871069 
1.000000000000000 0.485289443512204 -0.233458917452232 
1.000000000000000 0.848043889821130 -0.233458917452232 
1.000000000000000 1.143817807232834 -0.130977286871069 
1.000000000000000 1.294791054318420 -0.033365136592574 
1.000000000000000 1.331777310751838 -0.001514898400365 
******************************************
ASBF GLOBAL DISCRETE INITIAL BASIS NEUMANN-NEUMANN QUADRATURE DERIVATIVE VANDERMONDE
8 3
0.000000000000000 0.077843391507941 -0.074752219260442 
0.000000000000000 0.365322523765363 -0.291040208128008 
0.000000000000000 0.723815686127536 -0.380388601865845 
0.000000000000000 0.966351731932493 -0.177262384472089 
0.000000000000000 0.966351731932493 0.177262384472089 
0.000000000000000 0.723815686127536 0.380388601865845 
0.000000000000000 0.365322523765363 0.291040208128008 
0.000000000000000 0.077843391507941 0.074752219260442 
******************************************
ASBF GLOBAL DISCRETE INITIAL BASIS NEUMANN-NEUMANN GLL VANDERMONDE
4 3
1.000000000000000 -0.000000000000000 0.000000000000000 
1.000000000000000 0.249267310866706 -0.160000000000000 
1.000000000000000 1.084066022466627 -0.160000000000000 
1.000000000000000 1.333333333333333 -0.000000000000000 
******************************************
ASBF GLOBAL DISCRETE INITIAL BASIS NEUMANN-NEUMANN GLL DERIVATIVE VANDERMONDE
4 3
0.000000000000000 0.000000000000000 0.000000000000000 
0.000000000000000 0.800000000000000 -0.357770876399966 
0.000000000000000 0.800000000000000 0.357770876399966 
0.000000000000000 0.000000000000000 -0.000000000000000 
******************************************
ASBF GLOBAL DISCRETE INITIAL BASIS NEUMANN-NEUMANN PLOT VANDERMONDE
8 3
1.000000000000000 -0.000000000000000 0.000000000000000 
1.000000000000000 0.073858114674441 -0.059975010412328 
1.000000000000000 0.264334305150632 -0.166597251145356 
1.000000000000000 0.524781341107872 -0.239900041649313 
1.000000000000000 0.808551992225462 -0.239900041649313 
1.000000000000000 1.068999028182702 -0.166597251145356 
1.000000000000000 1.259475218658892 -0.059975010412328 
1.000000000000000 1.333333333333333 -0.000000000000000 
******************************************
ASBF GLOBAL DISCRETE INITIAL BASIS NEUMANN-NEUMANN PLOT DERIVATIVE VANDERMONDE
8 3
0.000000000000000 0.000000000000000 0.000000000000000 
0.000000000000000 0.489795918367347 -0.349854227405248 
0.000000000000000 0.816326530612245 -0.349854227405248 
0.000000000000000 0.979591836734694 -0.139941690962099 
0.000000000000000 0.979591836734694 0.139941690962099 
